UF;NACIONALIDADE;CLASSIFICACAO;QTD
SC;SÍRIA;Provisório;4
SC;CAZAQUISTÃO;Provisório;7
SC;JORDÂNIA;Provisório;1
SC;LIBÉRIA;Residente;2
SC;PALESTINA;Provisório;13
SC;SENEGAL;Provisório;3
SC;MALÁSIA;Residente;4
SC;COSTA DO MARFIM;Temporário;2
SC;REP. DOMINICANA;Temporário;13
SC;BULGÁRIA;Temporário;1
SC;EL SALVADOR;Provisório;1
SC;POLÔNIA;Temporário;4
SC;SUDÃO;Provisório;2
SC;CROÁCIA;Residente;9
SC;IUGUSLAVIA;Residente;3
SC;SAO TOMÉ E PRÍNCIPE;Temporário;5
SC;ITÁLIA;Provisório;2
SC;DJIBUTI;Provisório;1
SC;LUXEMBURGO;Residente;3
SC;JAMAICA;Residente;2
SC;HONDURAS;Provisório;1
SC;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;4
SC;QUÊNIA;Residente;13
SC;TADJIQUISTÃO;Provisório;1
SC;NICARÁGUA;Provisório;3
SC;CAMARÕES;Temporário;2
SC;MALTA;Provisório;1
SC;BARBADOS;Residente;1
SC;SÃO CRISTOVÃO E NEVIS;Residente;2
SC;PAQUISTÃO;Temporário;3
SC;TUNÍSIA;Temporário;4
SC;UCRÂNIA;Provisório;3
SC;REP. MONTENEGRO;Residente;1
SC;BERMUDAS;Residente;1
SC;TURQUIA;Provisório;1
SC;JAPÃO;Temporário;2
SC;CATAR;Residente;1
SC;DOMINICA;Temporário;2
MG;EL SALVADOR;Provisório;2
MG;SUDÃO;Residente;3
MG;LUXEMBURGO;Temporário;1
PI;ESPANHA;Residente;71
PI;PARAGUAI;Residente;8
PI;PORTUGAL;Residente;168
PI;ARGENTINA;Residente;69
PI;ESTADOS UNIDOS;Residente;91
PI;ITÁLIA;Residente;130
PI;REINO UNIDO;Residente;19
PI;FRANÇA;Residente;28
PI;CHINA;Residente;119
PI;JAPÃO;Residente;13
PI;ISRAEL;Residente;3
PI;CHILE;Residente;20
PI;SUÍCA;Residente;48
PI;ALEMANHA;Residente;67
PI;AUSTRIA;Residente;11
PI;CUBA;Residente;102
PI;COLÔMBIA;Residente;523
PI;GANA;Residente;1
PI;PAÍSES BAIXOS;Residente;21
PI;URUGUAI;Residente;24
PI;BÉLGICA;Residente;15
PI;BOLÍVIA;Residente;21
PI;PERU;Residente;26
PI;COSTA RICA;Residente;3
AM;URUGUAI;Temporário;1
AM;PAÍSES BAIXOS;Provisório;1
AM;JAMAICA;Residente;1
AM;RÚSSIA;Provisório;1
AM;COLÔMBIA;Fronteiriço;1
MG;GUINÉ;Residente;4
MG;CAZAQUISTÃO;Residente;1
MG;ARGENTINA;Provisório;6
MG;PARAGUAI;Provisório;2
PA;NACIONALIDADE INDEFINIDA;Provisório;1
PA;ESTADOS UNIDOS;Provisório;1
PA;TOGO;Temporário;1
PA;SURINAME;Provisório;1
PA;PAPUA, NOVA GUINÉ;Residente;1
PA;MADAGASCAR;Residente;1
PA;GUATEMALA;Provisório;1
PA;APÁTRIDA;Residente;1
PA;GUIANA FRANCESA;Provisório;1
MA;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;3
MA;EGITO;Provisório;1
MA;BURUNDI;Residente;7
MA;TAIWAN, PROVINCIA DA CHINA;Residente;1
MA;REP. CENTRO AFRICANA;Residente;1
MA;ESLOVÁQUIA;Residente;1
PI;HAITI;Residente;8
PI;COLÔMBIA;Temporário;319
PI;VENEZUELA;Residente;298
PI;AUSTRÁLIA;Residente;6
PI;BOLÍVIA;Temporário;14
PI;HONDURAS;Temporário;3
PI;ESTADOS UNIDOS;Temporário;72
PI;EQUADOR;Residente;9
PI;ITÁLIA;Temporário;3
PI;VENEZUELA;Temporário;107
PI;EQUADOR;Temporário;5
PI;VENEZUELA;Provisório;20
PI;CORÉIA DO SUL;Residente;4
PI;EGITO;Provisório;1
PI;CUBA;Provisório;21
PI;DINAMARCA;Residente;5
PI;CUBA;Temporário;7
PI;CAMARÕES;Residente;1
PI;REPÚBLICA TCHECA;Residente;1
PI;TURQUIA;Residente;2
PI;ANGOLA;Temporário;26
PI;PERU;Temporário;8
PI;CABO VERDE;Temporário;17
PI;REP. DOMINICANA;Temporário;2
PI;ANGOLA;Residente;8
PI;ARGÉLIA;Residente;2
PI;IRÃ;Provisório;1
PI;SAO TOMÉ E PRÍNCIPE;Residente;6
PI;FRANÇA;Temporário;11
PI;SUÉCIA;Residente;9
PI;CABO VERDE;Residente;11
PI;CHINA;Temporário;11
PI;POLÔNIA;Residente;11
PI;MÉXICO;Residente;11
PI;CONGO;Temporário;1
PI;ALEMANHA;Temporário;4
PI;IRLANDA;Residente;8
PI;AUSTRÁLIA;Temporário;2
PI;FINLÂNDIA;Residente;1
PI;TAILÂNDIA;Residente;1
PI;HAITI;Temporário;2
PI;CANADÁ;Residente;7
PI;CHILE;Temporário;8
PI;INDIA;Residente;9
PI;TAIWAN, PROVINCIA DA CHINA;Temporário;1
PI;MARTINICA;Residente;1
PI;CROÁCIA;Residente;2
PI;GUIANA FRANCESA;Residente;1
PI;MÉXICO;Temporário;3
PI;MOÇAMBIQUE;Temporário;8
PI;EL SALVADOR;Residente;3
PI;GUINÉ BISSAU;Temporário;6
PI;SAO TOMÉ E PRÍNCIPE;Temporário;2
PI;FILIPINAS;Residente;2
PI;URUGUAI;Temporário;2
PI;LIECHTENSTEIN;Residente;1
PI;GRÉCIA;Residente;4
PI;TUNÍSIA;Provisório;1
PI;BENIN;Temporário;2
PI;UCRÂNIA;Residente;2
PI;MARROCOS;Residente;2
PI;RÚSSIA;Residente;1
PI;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;6
PI;SENEGAL;Residente;10
PI;GUINÉ EQUATORIAL;Temporário;1
PI;DINAMARCA;Temporário;1
PI;FILIPINAS;Temporário;1
PI;LÍBANO;Residente;3
PI;SÍRIA;Residente;2
PI;PARAGUAI;Temporário;7
PI;ROMÊNIA;Residente;1
PI;NORUEGA;Residente;5
PI;COSTA RICA;Temporário;1
PI;INDIA;Temporário;1
PI;NOVA ZELÂNDIA;Residente;2
PI;GUIANA;Residente;1
PI;TUNÍSIA;Residente;1
PI;PORTUGAL;Temporário;9
PI;EGITO;Residente;2
PI;POLÔNIA;Temporário;1
PI;MOÇAMBIQUE;Residente;3
PI;GUINÉ BISSAU;Residente;5
PI;BÉLGICA;Temporário;1
PI;AFRICA DO SUL;Residente;1
PI;ARGENTINA;Temporário;5
PI;GUATEMALA;Temporário;1
PI;CANADÁ;Temporário;1
PI;INDONÉSIA;Residente;2
PI;PAQUISTÃO;Residente;2
PI;ESLOVÁQUIA;Residente;1
PI;ESPANHA;Temporário;1
PI;HONDURAS;Residente;1
PI;CAMARÕES;Temporário;1
SC;EL SALVADOR;Temporário;2
SC;TANZÂNIA;Provisório;3
SC;UGANDA;Temporário;2
SC;DINAMARCA;Temporário;7
SC;GANA;Temporário;4
SC;GANA;Provisório;215
SC;TAIWAN, PROVINCIA DA CHINA;Residente;8
SC;COSTA DO MARFIM;Provisório;1
SC;COSTA RICA;Provisório;3
SC;PANAMÁ;Temporário;4
SC;SERRA LEOA;Residente;40
SC;LITUÂNIA;Temporário;3
SC;GUINÉ EQUATORIAL;Residente;2
SC;BENIN;Temporário;9
SC;MALÁSIA;Temporário;2
SC;SERRA LEOA;Provisório;6
SC;DOMINICA;Provisório;4
SC;MONGÓLIA;Residente;4
SC;ARMÊNIA;Temporário;2
SC;CONGO;Provisório;23
SC;JAPÃO;Provisório;2
SC;MÉXICO;Provisório;4
SC;ARMÊNIA;Provisório;1
SC;GÂMBIA;Residente;8
SC;SRI LANKA;Temporário;1
SC;BANGLADESH;Temporário;11
SC;FIJI, ILHAS;Residente;1
SC;CORÉIA DO SUL;Temporário;2
SC;ISRAEL;Provisório;1
RN;COLÔMBIA;Temporário;500
RN;NORUEGA;Residente;212
RN;PORTUGAL;Residente;1033
RN;SUÍCA;Residente;150
RN;ARGENTINA;Residente;2189
RN;ALEMANHA;Residente;285
RN;COLÔMBIA;Residente;625
RN;CHILE;Residente;230
RN;ITÁLIA;Residente;1156
RN;ESPANHA;Residente;630
RN;EQUADOR;Temporário;11
RN;SUÉCIA;Residente;90
RN;REINO UNIDO;Residente;151
RN;ESTADOS UNIDOS;Residente;333
RN;PORTUGAL;Temporário;116
RN;VENEZUELA;Residente;489
RN;SAO TOMÉ E PRÍNCIPE;Residente;1
RN;CUBA;Provisório;95
RN;ARGENTINA;Temporário;276
RN;MÉXICO;Residente;35
RN;CANADÁ;Residente;52
RN;BÉLGICA;Residente;83
RN;PAÍSES BAIXOS;Residente;159
RN;URUGUAI;Residente;368
RN;CHILE;Temporário;105
RN;PERU;Residente;128
RN;CHINA;Residente;169
RN;VENEZUELA;Temporário;198
RN;EQUADOR;Residente;77
RN;PERU;Temporário;18
RN;TAILÂNDIA;Residente;3
RN;FRANÇA;Residente;375
RN;CUBA;Temporário;6
RN;FINLÂNDIA;Residente;9
RN;BOLÍVIA;Residente;133
RN;PARAGUAI;Residente;34
RN;CUBA;Residente;163
RN;ESPANHA;Temporário;28
RN;BÉLGICA;Temporário;9
RN;POLÔNIA;Residente;17
RN;AUSTRIA;Residente;28
RN;UCRÂNIA;Temporário;5
RN;ITÁLIA;Temporário;13
RN;GUINÉ BISSAU;Residente;13
RN;NIGÉRIA;Residente;18
RN;CABO VERDE;Temporário;12
RN;INDIA;Temporário;17
RN;ROMÊNIA;Residente;8
RN;GRÉCIA;Temporário;1
RN;GRÉCIA;Residente;10
RN;CHINA;Temporário;30
RN;BOLÍVIA;Temporário;16
RN;HUNGRIA;Residente;14
RN;ANGOLA;Residente;17
RN;MOÇAMBIQUE;Temporário;11
RN;ESTADOS UNIDOS;Temporário;78
RN;ALEMANHA;Temporário;18
RN;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;4
RN;IRLANDA;Residente;14
RN;TURQUIA;Residente;10
RN;GANA;Residente;3
RN;ISRAEL;Residente;10
RN;FRANÇA;Temporário;25
RN;DINAMARCA;Residente;14
RN;INDIA;Residente;15
RN;CORÉIA DO SUL;Residente;19
RN;MARROCOS;Residente;12
RN;LÍBANO;Residente;12
RN;HONDURAS;Residente;7
RN;SUÉCIA;Temporário;5
RN;NOVA ZELÂNDIA;Temporário;3
RN;JAPÃO;Residente;34
RN;REP. DOMINICANA;Residente;3
RN;ANGOLA;Temporário;13
RN;SENEGAL;Residente;16
RN;AFRICA DO SUL;Residente;7
RN;APÁTRIDA;Residente;3
RN;JORDÂNIA;Residente;2
RN;SÍRIA;Residente;9
RN;HAITI;Temporário;9
RN;VIETINA;Residente;1
RN;PANAMÁ;Residente;6
RN;FILIPINAS;Residente;4
RN;AFRICA DO SUL;Temporário;3
RN;PAQUISTÃO;Residente;4
RN;COSTA RICA;Residente;17
RN;NICARÁGUA;Residente;11
RN;BENIN;Temporário;4
RN;EL SALVADOR;Residente;4
RN;AUSTRÁLIA;Residente;7
RN;MAURITÂNIA;Residente;2
RN;GUINÉ EQUATORIAL;Temporário;5
RN;SENEGAL;Temporário;1
RN;REINO UNIDO;Temporário;1
RN;COSTA RICA;Temporário;2
RN;NEPAL;Temporário;1
RN;BÓSNIA-HERZEGOVINA;Residente;1
RN;EGITO;Residente;7
RN;MOÇAMBIQUE;Residente;4
RN;CABO VERDE;Residente;20
RN;RÚSSIA;Temporário;7
RN;MACEDÔNIA;Temporário;1
RN;ESPANHA;Provisório;1
RN;LETÔNIA;Temporário;1
RN;CROÁCIA;Residente;1
RN;BOLÍVIA;Provisório;2
RN;GUATEMALA;Temporário;2
RN;NORUEGA;Temporário;7
RN;NOVA ZELÂNDIA;Residente;4
RN;MONGÓLIA;Residente;2
RN;ISRAEL;Temporário;1
RN;LUXEMBURGO;Temporário;2
RN;PAÍSES BAIXOS;Temporário;6
RN;LUXEMBURGO;Residente;3
RN;RÚSSIA;Residente;18
RN;REPÚBLICA TCHECA;Residente;2
RN;SÍRIA;Temporário;3
RN;ZÂMBIA;Residente;4
RN;PARAGUAI;Temporário;4
RN;CABO VERDE;Provisório;2
RN;CANADÁ;Temporário;1
RN;ANDORRA;Residente;2
RN;SURINAME;Residente;3
RN;GUINÉ BISSAU;Temporário;14
RN;VENEZUELA;Provisório;11
RN;DINAMARCA;Temporário;2
RN;CAMARÕES;Residente;1
RN;CONGO;Temporário;14
RN;UCRÂNIA;Residente;4
RN;SUÍCA;Temporário;6
RN;PAÍSES BAIXOS;Provisório;1
RN;MÉXICO;Temporário;10
RN;HAITI;Residente;9
RN;BÉLGICA;Provisório;1
RN;PAQUISTÃO;Temporário;3
RN;GABÃO;Residente;2
RN;ESLOVÁQUIA;Residente;1
RN;ETIÓPIA;Temporário;5
RN;AUSTRIA;Temporário;1
RN;TOGO;Temporário;1
RN;NIGÉRIA;Provisório;3
RN;TCHECOSLOVAQUIA;Residente;1
RN;UGANDA;Temporário;1
RN;GUINÉ;Residente;3
RN;GUIANA FRANCESA;Temporário;2
RN;IRÃ;Residente;2
RN;COLÔMBIA;Provisório;2
RN;ARGENTINA;Provisório;1
RN;ISLÂNDIA;Residente;1
RN;NACIONALIDADE INDEFINIDA;Residente;1
RN;URUGUAI;Temporário;1
RN;POLÔNIA;Temporário;1
RN;SÉRVIA;Residente;3
RN;MALTA;Residente;1
RN;BULGÁRIA;Residente;2
RN;ARGÉLIA;Residente;2
RN;AFEGANISTÃO;Residente;2
RN;IRAQUE;Residente;2
RN;REP. DOMINICANA;Temporário;1
RN;CAMARÕES;Temporário;3
RN;GUIANA;Residente;1
RN;ITÁLIA;Provisório;1
RN;ARÁBIA SAUDITA;Residente;1
RN;FRANÇA;Provisório;1
RN;TURQUIA;Temporário;2
RN;PANAMÁ;Temporário;2
RN;GABÃO;Temporário;2
RN;COSTA DO MARFIM;Residente;1
RN;AUSTRÁLIA;Temporário;4
RN;NIGÉRIA;Temporário;5
RN;TANZÂNIA;Residente;1
RN;TAILÂNDIA;Temporário;1
RN;TUNÍSIA;Residente;1
RN;ARMÊNIA;Residente;2
RN;TURCOMENISTÃO;Residente;1
RN;FINLÂNDIA;Temporário;1
RN;GEÓRGIA;Residente;1
RN;TRINIDAD E TOBAGO;Residente;1
RN;NEPAL;Residente;1
RN;ESTÔNIA;Residente;2
RN;BULGÁRIA;Temporário;1
RN;URUGUAI;Provisório;1
RN;GANA;Provisório;1
RN;LIBÉRIA;Residente;1
RN;IRLANDA;Temporário;1
RN;GUATEMALA;Residente;1
RR;CUBA;Provisório;9921
RR;VENEZUELA;Temporário;62019
RR;VENEZUELA;Residente;69790
RR;VENEZUELA;Provisório;11575
RR;GUIANA;Temporário;1024
RR;ESTADOS UNIDOS;Residente;100
RR;ITÁLIA;Residente;50
RR;PERU;Residente;226
RR;COLÔMBIA;Provisório;385
RR;GUIANA;Residente;326
RR;GUIANA;Provisório;142
RR;EQUADOR;Provisório;38
RR;GUIANA FRANCESA;Residente;132
RR;PORTUGAL;Residente;72
RR;REINO UNIDO;Residente;10
RR;CANADÁ;Residente;10
RR;BURKINA FASO;Provisório;1
RR;CHINA;Residente;56
RR;PERU;Temporário;56
RR;ANDORRA;Provisório;4
RR;CHILE;Temporário;7
RR;HAITI;Residente;286
RR;CHILE;Residente;30
RR;ARGENTINA;Residente;24
RR;COLÔMBIA;Temporário;102
RR;HAITI;Temporário;63
RR;FRANÇA;Residente;12
RR;EQUADOR;Temporário;12
RR;AUSTRIA;Residente;3
RR;ALEMANHA;Residente;12
RR;TRINIDAD E TOBAGO;Provisório;6
RR;RÚSSIA;Provisório;3
RR;CROÁCIA;Residente;1
RR;BÉLGICA;Residente;2
RR;BOLÍVIA;Temporário;8
RR;PERU;Provisório;57
RR;BENIN;Provisório;3
RR;CHILE;Provisório;5
RR;JAPÃO;Residente;18
RR;ITÁLIA;Temporário;7
RR;HAITI;Provisório;30
RR;CUBA;Residente;290
RR;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;1
RR;CONGO;Temporário;6
RR;LÍBANO;Residente;9
RR;SUÍCA;Residente;15
RR;COLÔMBIA;Residente;261
RR;REP. DOMINICANA;Provisório;30
RR;CAMARÕES;Provisório;4
RR;CHINA;Provisório;4
RR;ARGENTINA;Temporário;5
RR;MÉXICO;Residente;8
RR;PARAGUAI;Temporário;9
RR;SURINAME;Provisório;1
RR;PARAGUAI;Residente;12
RR;URUGUAI;Residente;10
RR;ESPANHA;Residente;24
RR;REP. DOMINICANA;Residente;13
RR;SÍRIA;Residente;49
RR;BOLÍVIA;Residente;18
RR;CUBA;Temporário;16
RR;AFEGANISTÃO;Residente;1
RR;TUNÍSIA;Provisório;1
RR;VATICANO;Residente;2
RR;TURQUIA;Residente;2
RR;EQUADOR;Residente;17
RR;MARROCOS;Residente;2
RR;QUÊNIA;Temporário;4
RR;MOÇAMBIQUE;Temporário;4
RR;URUGUAI;Provisório;1
RR;ISRAEL;Residente;1
RR;CONGO;Provisório;3
RR;EGITO;Provisório;1
RR;ESPANHA;Temporário;1
RR;NIGÉRIA;Provisório;10
RR;ANGOLA;Provisório;2
RR;BOLÍVIA;Provisório;4
RR;LÍBIA;Residente;1
RR;PORTUGAL;Temporário;7
RR;ANGOLA;Temporário;3
RR;UCRÂNIA;Provisório;2
RR;CABO VERDE;Provisório;2
RR;ESPANHA;Provisório;2
RR;GANA;Provisório;3
RR;NIGÉRIA;Temporário;6
RR;MOÇAMBIQUE;Residente;2
RR;JORDÂNIA;Residente;4
RR;POLÔNIA;Residente;1
RR;QUÊNIA;Residente;11
RR;MÉXICO;Temporário;3
RR;MÉXICO;Provisório;1
RR;FRANÇA;Provisório;1
RR;NICARÁGUA;Provisório;1
RR;ESLOVÊNIA;Provisório;1
RR;NIGÉRIA;Residente;21
RR;HONDURAS;Provisório;1
RR;INDIA;Provisório;1
RR;SURINAME;Residente;5
RR;PORTUGAL;Provisório;6
RR;UNIÃO SOVIÉTICA;Residente;1
RR;ARGENTINA;Provisório;2
RR;EL SALVADOR;Residente;2
RR;ESLOVÁQUIA;Residente;1
RR;MOÇAMBIQUE;Provisório;1
RR;CONGO;Residente;6
RR;NICARÁGUA;Residente;1
RR;DINAMARCA;Residente;2
RR;GABÃO;Temporário;2
RR;BARBADOS;Residente;1
RR;INDIA;Residente;2
RR;SURINAME;Temporário;2
RR;GUINÉ BISSAU;Temporário;2
RR;COSTA RICA;Residente;1
RR;GUINÉ EQUATORIAL;Temporário;5
RR;BARBADOS;Provisório;1
RR;ESTADOS UNIDOS;Provisório;2
RR;CHINA;Temporário;1
RR;JORDÂNIA;Provisório;1
RR;BENIN;Temporário;3
RR;CABO VERDE;Residente;3
RR;PAÍSES BAIXOS;Residente;2
RR;AUSTRÁLIA;Residente;1
RR;GUIANA FRANCESA;Provisório;2
RR;ESLOVÊNIA;Residente;2
RR;ETIÓPIA;Residente;2
RR;CABO VERDE;Temporário;1
RR;CABO VERDE;Residente;1
RR;TURQUIA;Provisório;1
RR;BENIN;Residente;12
RR;GANA;Residente;4
RR;PERU;Residente;1
RR;TANZÂNIA;Temporário;1
RR;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
RR;UGANDA;Residente;2
RR;PALESTINA;Residente;5
RR;BULGÁRIA;Residente;1
RR;BANGLADESH;Residente;1
RR;FILIPINAS;Residente;1
RR;COSTA DO MARFIM;Residente;3
RR;ZIMBÁBUE;Residente;1
RR;TANZÂNIA;Residente;1
RR;COLÔMBIA;Residente;1
RR;HONDURAS;Residente;4
RR;LÍBANO;Provisório;2
RR;ITÁLIA;Provisório;2
RR;AFRICA DO SUL;Residente;2
RR;GUINÉ BISSAU;Provisório;2
RR;PAQUISTÃO;Residente;5
RR;FRANÇA;Temporário;2
RR;GANA;Temporário;2
RR;SAO TOMÉ E PRÍNCIPE;Residente;1
RR;SÍRIA;Provisório;3
RR;DOMINICA;Provisório;1
RR;EGITO;Residente;1
RR;MALÁSIA;Provisório;1
RR;PAQUISTÃO;Temporário;1
RR;SUÉCIA;Residente;1
RR;GUIANA FRANCESA;Residente;1
RR;COSTA DO MARFIM;Temporário;1
RO;ALEMANHA;Residente;61
RO;BOLÍVIA;Temporário;2422
RO;VENEZUELA;Residente;4028
RO;BOLÍVIA;Residente;4179
RO;MÉXICO;Residente;18
RO;URUGUAI;Residente;17
RO;VENEZUELA;Temporário;2738
RO;PORTUGAL;Residente;296
RO;HAITI;Residente;594
RO;COLÔMBIA;Residente;251
RO;COLÔMBIA;Temporário;142
RO;CANADÁ;Residente;20
RO;ITÁLIA;Residente;76
RO;PERU;Residente;340
RO;INDIA;Residente;8
RO;ESPANHA;Residente;102
RO;EQUADOR;Residente;19
RO;ARGENTINA;Temporário;15
RO;CUBA;Provisório;246
RO;PARAGUAI;Residente;65
RO;JAPÃO;Residente;62
RO;EQUADOR;Temporário;8
RO;RÚSSIA;Residente;12
RO;COLÔMBIA;Provisório;22
RO;PERU;Temporário;80
RO;FRANÇA;Residente;29
RO;ESTADOS UNIDOS;Residente;200
RO;PERU;Provisório;10
RO;CUBA;Residente;252
RO;ESTADOS UNIDOS;Temporário;12
RO;CHINA;Residente;47
RO;VENEZUELA;Provisório;201
RO;ARGENTINA;Residente;50
RO;SUÍCA;Residente;4
RO;CHILE;Residente;30
RO;ANGOLA;Residente;8
RO;SENEGAL;Residente;24
RO;APÁTRIDA;Residente;2
RO;ALEMANHA;Temporário;2
RO;PORTUGAL;Temporário;8
RO;MARROCOS;Residente;6
RO;UGANDA;Residente;1
RO;SÍRIA;Residente;3
RO;LÍBANO;Residente;23
RO;PAÍSES BAIXOS;Residente;12
RO;QUÊNIA;Residente;1
RO;GUATEMALA;Temporário;2
RO;ROMÊNIA;Residente;5
RO;BANGLADESH;Provisório;2
RO;AUSTRÁLIA;Residente;5
RO;CHINA;Temporário;16
RO;HAITI;Temporário;30
RO;CHILE;Temporário;1
RO;MOÇAMBIQUE;Temporário;13
RO;MÉXICO;Temporário;2
RO;MARROCOS;Provisório;8
RO;LÍBANO;Provisório;1
RO;LUXEMBURGO;Residente;2
RO;REP. DOMINICANA;Provisório;3
RO;GUIANA;Temporário;2
RO;ANGOLA;Temporário;3
RO;CAMARÕES;Temporário;1
RO;GRÉCIA;Residente;4
RO;GUIANA;Residente;3
RO;MALAVI;Residente;1
RO;REINO UNIDO;Residente;17
RO;CORÉIA DO SUL;Residente;5
RO;HONDURAS;Residente;2
RO;POLÔNIA;Residente;5
RO;CONGO;Residente;2
RO;HUNGRIA;Residente;1
RO;BOLÍVIA;Provisório;2
RO;MÉXICO;Provisório;1
RO;CABO VERDE;Residente;5
RO;TURQUIA;Residente;9
RO;AUSTRIA;Residente;3
RO;PARAGUAI;Temporário;4
RO;HONDURAS;Temporário;1
RO;FILIPINAS;Residente;2
RO;CHINA;Provisório;1
RO;GUIANA FRANCESA;Residente;2
RO;EQUADOR;Provisório;6
RO;SRI LANKA;Residente;1
RO;NORUEGA;Residente;3
RO;BÉLGICA;Residente;3
RO;MALÁSIA;Residente;1
RO;CUBA;Temporário;8
RO;IRLANDA;Residente;7
RO;REPÚBLICA TCHECA;Residente;1
RO;REP. DOMINICANA;Residente;1
RO;EGITO;Residente;13
RO;PAQUISTÃO;Residente;8
RO;ARGENTINA;Provisório;3
RO;GUINÉ BISSAU;Temporário;7
RO;ERITRÉIA;Provisório;1
RO;URUGUAI;Temporário;2
RO;NICARÁGUA;Residente;1
RO;SUÉCIA;Residente;1
RO;HAITI;Provisório;1
RO;NOVA ZELÂNDIA;Residente;2
RO;ZÂMBIA;Residente;1
RO;ITÁLIA;Provisório;1
RO;ESPANHA;Provisório;1
RO;BULGÁRIA;Residente;1
RO;SURINAME;Residente;1
RO;ISRAEL;Residente;1
RO;CHILE;Provisório;2
RO;MOÇAMBIQUE;Residente;2
RO;GUATEMALA;Residente;4
RO;PARAGUAI;Provisório;1
MS;BANGLADESH;Temporário;29
MS;TAIWAN, PROVINCIA DA CHINA;Temporário;3
MS;HONG-KONG (R.A.E.);Residente;1
MS;ARGENTINA;Fronteiriço;1
PR;SENEGAL;Temporário;87
PR;HUNGRIA;Temporário;1
PR;BELIZE;Residente;1
GO;TANZÂNIA;Residente;20
GO;TUNÍSIA;Provisório;2
GO;MADAGASCAR;Residente;1
GO;SUDÃO;Provisório;4
GO;INDIA;Temporário;2
GO;BOTSUANA;Residente;1
GO;BÉLGICA;Temporário;2
GO;MACEDÔNIA;Temporário;1
GO;REP. DOMINICANA;Temporário;2
GO;ANTILHAS HOLÂNDESAS;Provisório;1
GO;INDONÉSIA;Temporário;2
GO;CANADÁ;Provisório;1
GO;SÍRIA;Temporário;1
GO;FINLÂNDIA;Temporário;1
GO;CHIPRE;Residente;1
GO;ESPANHA;Provisório;1
GO;UGANDA;Residente;1
PR;SUÍCA;Provisório;1
PR;BURKINA FASO;Provisório;8
PR;GUINÉ;Temporário;2
PR;LITUÂNIA;Temporário;1
SC;INDONÉSIA;Temporário;2
SC;ARGENTINA;Fronteiriço;5
SC;VATICANO;Residente;2
RS;ESLOVÊNIA;Residente;1
RS;ARGENTINA;Fronteiriço;35
MG;BARBADOS;Residente;1
RO;CAZAQUISTÃO;Residente;1
RO;INDONÉSIA;Residente;2
RO;JORDÂNIA;Residente;11
RO;GUINÉ BISSAU;Residente;2
PB;VENEZUELA;Temporário;423
PB;PAÍSES BAIXOS;Residente;91
PB;NORUEGA;Residente;25
PB;ALEMANHA;Residente;195
PB;ESPANHA;Residente;132
PB;MÉXICO;Residente;27
PB;CUBA;Residente;129
PB;VENEZUELA;Provisório;137
PB;BÉLGICA;Residente;43
PB;BOLÍVIA;Residente;67
PB;FRANÇA;Residente;157
PB;COLÔMBIA;Residente;403
PB;HAITI;Temporário;9
PB;ESTADOS UNIDOS;Residente;279
PB;PORTUGAL;Residente;649
PB;VENEZUELA;Residente;1050
PB;CHINA;Residente;122
PB;PERU;Temporário;27
PB;GUINÉ BISSAU;Temporário;53
PB;COLÔMBIA;Temporário;331
PB;CONGO;Temporário;59
PB;ITÁLIA;Residente;378
PB;REINO UNIDO;Residente;93
PB;CAMARÕES;Temporário;13
PB;ESPANHA;Temporário;15
PB;MOÇAMBIQUE;Temporário;18
PB;ARGENTINA;Residente;397
PB;PERU;Residente;97
PB;UCRÂNIA;Residente;12
PB;PARAGUAI;Residente;27
PB;INDIA;Residente;48
PB;REINO UNIDO;Temporário;2
PB;CHILE;Temporário;21
PB;CUBA;Provisório;85
PB;PORTUGAL;Temporário;80
PB;NIGÉRIA;Temporário;12
PB;GEÓRGIA;Residente;1
PB;ESTADOS UNIDOS;Temporário;71
PB;CAMARÕES;Residente;3
PB;SAO TOMÉ E PRÍNCIPE;Residente;1
PB;POLÔNIA;Residente;9
PB;AUSTRIA;Residente;11
PB;CHILE;Residente;93
PB;SUÍCA;Residente;79
PB;CUBA;Temporário;9
PB;COSTA RICA;Temporário;2
PB;SUÉCIA;Residente;42
PB;SAO TOMÉ E PRÍNCIPE;Temporário;4
PB;CABO VERDE;Temporário;15
PB;SENEGAL;Residente;12
PB;IRLANDA;Residente;25
PB;CABO VERDE;Residente;12
PB;PAQUISTÃO;Residente;2
PB;GUINÉ EQUATORIAL;Temporário;12
PB;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;5
PB;GÂMBIA;Residente;1
PB;GANA;Temporário;4
PB;ARGENTINA;Temporário;43
PB;URUGUAI;Residente;72
PB;BENIN;Residente;8
PB;ANGOLA;Residente;25
PB;JAMAICA;Temporário;5
PB;BOTSUANA;Temporário;1
PB;ANGOLA;Temporário;40
PB;PANAMÁ;Residente;7
PB;SÍRIA;Temporário;2
PB;CANADÁ;Residente;44
PB;GUINÉ BISSAU;Residente;17
PB;BURKINA FASO;Temporário;2
PB;SENEGAL;Temporário;4
PB;RÚSSIA;Residente;41
