UF;NACIONALIDADE;CLASSIFICACAO;QTD
CE;PAÍSES BAIXOS;Residente;393
CE;EQUADOR;Residente;72
CE;VENEZUELA;Temporário;760
CE;COLÔMBIA;Temporário;899
CE;VENEZUELA;Residente;945
CE;MOÇAMBIQUE;Temporário;303
CE;CORÉIA DO SUL;Residente;280
CE;PARAGUAI;Residente;50
CE;CUBA;Residente;466
CE;MOÇAMBIQUE;Residente;25
CE;URUGUAI;Residente;176
CE;SUÍCA;Residente;426
CE;BOLÍVIA;Temporário;39
CE;PAÍSES BAIXOS;Temporário;17
CE;CANADÁ;Residente;102
CE;CHILE;Residente;218
CE;ANGOLA;Residente;91
CE;NIGÉRIA;Temporário;3
CE;CABO VERDE;Temporário;80
CE;BOLÍVIA;Residente;105
CE;RÚSSIA;Residente;42
CE;BÉLGICA;Residente;124
CE;DINAMARCA;Residente;55
CE;PERU;Temporário;50
CE;ESPANHA;Temporário;25
CE;CUBA;Provisório;288
CE;MÉXICO;Residente;55
CE;SENEGAL;Temporário;4
CE;NORUEGA;Residente;136
CE;SUÍCA;Temporário;26
CE;ESLOVÊNIA;Residente;11
CE;PORTUGAL;Temporário;191
CE;ARGENTINA;Temporário;46
CE;MÉXICO;Temporário;23
CE;JAMAICA;Residente;1
CE;FRANÇA;Temporário;85
CE;NIGÉRIA;Residente;13
CE;TOGO;Temporário;2
CE;CHILE;Temporário;79
CE;JAPÃO;Residente;58
CE;SUÉCIA;Residente;65
CE;AUSTRIA;Residente;109
CE;SÉRVIA;Residente;5
CE;REPÚBLICA TCHECA;Residente;28
CE;PAQUISTÃO;Residente;22
CE;GRÉCIA;Residente;19
CE;PANAMÁ;Residente;13
CE;GUIANA FRANCESA;Residente;8
CE;AFRICA DO SUL;Residente;7
CE;GUATEMALA;Residente;11
CE;POLÔNIA;Residente;52
CE;MARROCOS;Residente;35
CE;PARAGUAI;Temporário;23
CE;TAILÂNDIA;Temporário;1
CE;HAITI;Residente;45
CE;NORUEGA;Provisório;1
CE;NICARÁGUA;Residente;9
CE;CAMARÕES;Residente;8
CE;CROÁCIA;Residente;2
CE;LÍBANO;Residente;22
CE;ESLOVÁQUIA;Residente;6
CE;TUNÍSIA;Residente;10
CE;EL SALVADOR;Residente;20
CE;TCHECOSLOVAQUIA;Residente;4
CE;GUIANA;Residente;2
CE;POLÔNIA;Temporário;7
CE;CONGO;Temporário;12
CE;GABÃO;Residente;1
CE;HONDURAS;Residente;18
CE;FINLÂNDIA;Residente;17
CE;BENIN;Temporário;6
CE;COSTA RICA;Residente;31
CE;HUNGRIA;Temporário;6
CE;UCRÂNIA;Provisório;1
CE;EQUADOR;Temporário;30
CE;ESLOVÁQUIA;Temporário;1
CE;HUNGRIA;Residente;23
CE;RÚSSIA;Provisório;8
CE;VENEZUELA;Provisório;32
CE;PALESTINA;Residente;3
CE;HAITI;Temporário;10
CE;EL SALVADOR;Temporário;2
CE;ARGÉLIA;Residente;7
CE;SAO TOMÉ E PRÍNCIPE;Residente;19
CE;LUXEMBURGO;Residente;10
CE;CONGO;Residente;8
CE;IRLANDA;Residente;28
CE;CUBA;Temporário;27
CE;ESTADOS UNIDOS;Provisório;2
CE;EGITO;Residente;10
CE;SENEGAL;Residente;71
CE;BENIN;Residente;5
CE;LITUÂNIA;Residente;19
CE;AUSTRÁLIA;Residente;18
CE;TURQUIA;Residente;13
CE;UCRÂNIA;Temporário;6
CE;PANAMÁ;Temporário;3
CE;ISRAEL;Temporário;1
CE;ZÂMBIA;Residente;2
CE;ALEMANHA;Provisório;3
CE;BANGLADESH;Temporário;1
CE;REP. DOMINICANA;Temporário;2
CE;SÍRIA;Residente;8
CE;FILIPINAS;Residente;12
CE;COLÔMBIA;Provisório;9
CE;CHINA;Temporário;79
CE;GABÃO;Temporário;7
CE;CANADÁ;Temporário;4
CE;BURKINA FASO;Residente;2
CE;SUÉCIA;Temporário;4
CE;COSTA RICA;Temporário;3
CE;FRANÇA;Provisório;1
CE;NOVA ZELÂNDIA;Residente;10
CE;URUGUAI;Temporário;5
CE;HUNGRIA;Provisório;1
CE;SUÉCIA;Provisório;1
CE;GUINÉ;Residente;3
CE;ESLOVÊNIA;Temporário;2
CE;JAMAICA;Temporário;5
CE;INDONÉSIA;Residente;4
CE;EGITO;Provisório;2
CE;SENEGAL;Provisório;3
CE;BÉLGICA;Temporário;15
CE;ISRAEL;Residente;15
CE;NICARÁGUA;Temporário;4
CE;REINO UNIDO;Temporário;16
CE;AUSTRIA;Temporário;12
CE;BELARUS;Temporário;4
CE;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;2
CE;QUÊNIA;Temporário;3
CE;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;7
CE;NORUEGA;Temporário;11
CE;ISLÂNDIA;Residente;2
CE;ALBÂNIA;Residente;7
CE;RÚSSIA;Temporário;5
CE;REP. MONTENEGRO;Residente;1
CE;TURQUIA;Temporário;1
CE;REP. DOMINICANA;Residente;6
CE;CHINA;Provisório;4
CE;PAQUISTÃO;Temporário;2
CE;CAMARÕES;Temporário;5
CE;GEÓRGIA;Residente;1
CE;CORÉIA DO SUL;Provisório;1
CE;ESPANHA;Provisório;2
CE;LITUÂNIA;Temporário;3
CE;TUNÍSIA;Temporário;1
CE;EL SALVADOR;Provisório;3
CE;COSTA DO MARFIM;Residente;3
CE;GANA;Residente;3
CE;ROMÊNIA;Residente;12
CE;HONDURAS;Temporário;13
CE;PERU;Provisório;3
CE;MARROCOS;Temporário;1
CE;ZIMBÁBUE;Residente;1
CE;ARMÊNIA;Residente;1
CE;MALÁSIA;Residente;2
CE;MACAU (R.A.E.);Residente;1
CE;SÉRVIA;Temporário;3
CE;MAURÍCIO;Temporário;1
CE;LETÔNIA;Residente;2
CE;UCRÂNIA;Residente;5
CE;IRAQUE;Residente;3
CE;CHILE;Provisório;2
CE;FILIPINAS;Temporário;1
CE;TUNÍSIA;Provisório;2
CE;BULGÁRIA;Residente;5
CE;NOVA ZELÂNDIA;Temporário;1
CE;UNIÃO SOVIÉTICA;Residente;1
CE;TAILÂNDIA;Residente;3
CE;GANA;Temporário;3
CE;ROMÊNIA;Temporário;1
CE;ARGENTINA;Provisório;1
CE;DINAMARCA;Temporário;2
CE;CABO VERDE;Provisório;1
CE;BELARUS;Residente;3
CE;MAURITÂNIA;Residente;1
CE;FINLÂNDIA;Temporário;1
CE;IRÃ;Residente;8
CE;TRINIDAD E TOBAGO;Residente;3
CE;ANGOLA;Provisório;1
CE;AUSTRÁLIA;Temporário;2
CE;SURINAME;Residente;3
CE;FILIPINAS;Provisório;2
CE;SERVIA E MONTENEGRO;Residente;2
CE;TANZÂNIA;Provisório;4
CE;IRÃ;Temporário;4
CE;QUÊNIA;Residente;2
CE;JORDÂNIA;Residente;1
CE;BANGLADESH;Residente;4
CE;GÂMBIA;Residente;2
CE;TIMOR LESTE;Residente;1
CE;GUATEMALA;Temporário;1
CE;VIRGENS BRITÂNICAS, IS;Temporário;1
CE;BARBADOS;Residente;2
CE;PORTO RICO;Residente;1
CE;INDIA;Provisório;1
CE;QUIRGUISTÃO;Residente;1
CE;GUINÉ BISSAU;Provisório;1
CE;AFEGANISTÃO;Residente;1
CE;MOÇAMBIQUE;Provisório;1
CE;SRI LANKA;Residente;1
CE;BURUNDI;Temporário;1
CE;ARÁBIA SAUDITA;Residente;1
CE;GÂMBIA;Temporário;1
CE;MAURÍCIO;Residente;1
CE;CORÉIA DO SUL;Temporário;1
CE;SÍRIA;Provisório;1
CE;NIGÉRIA;Provisório;1
DF;ARGENTINA;Residente;863
DF;VENEZUELA;Temporário;2668
DF;VENEZUELA;Residente;6272
DF;BANGLADESH;Residente;279
DF;CAMARÕES;Provisório;6
DF;BOLÍVIA;Residente;343
DF;PERU;Residente;759
DF;SÍRIA;Residente;188
DF;CHILE;Residente;419
DF;GANA;Residente;321
DF;COLÔMBIA;Residente;1638
DF;URUGUAI;Residente;234
DF;CUBA;Provisório;1540
DF;CORÉIA DO SUL;Temporário;6
DF;LÍBIA;Residente;125
DF;JORDÂNIA;Residente;110
DF;PORTUGAL;Residente;1085
DF;VENEZUELA;Provisório;229
DF;CHINA;Residente;598
DF;ESPANHA;Residente;497
DF;IRAQUE;Provisório;1
DF;SENEGAL;Residente;94
DF;FILIPINAS;Provisório;34
DF;ESTADOS UNIDOS;Residente;1073
DF;SANTA LÚCIA;Residente;1
DF;PAQUISTÃO;Residente;363
DF;ITÁLIA;Residente;478
DF;BANGLADESH;Provisório;53
DF;CANADÁ;Residente;170
DF;REINO UNIDO;Residente;274
DF;ALEMANHA;Residente;353
DF;GANA;Provisório;133
DF;ANGOLA;Residente;105
DF;ESPANHA;Temporário;12
DF;COSTA DO MARFIM;Temporário;7
DF;PALESTINA;Residente;73
DF;MOÇAMBIQUE;Temporário;50
DF;FRANÇA;Residente;490
DF;CAMARÕES;Temporário;8
DF;AUSTRIA;Residente;47
DF;HAITI;Residente;786
DF;JAPÃO;Residente;489
DF;QUÊNIA;Residente;8
DF;TURQUIA;Residente;46
DF;IRLANDA;Residente;43
DF;COLÔMBIA;Temporário;919
DF;GUINÉ;Residente;13
DF;RÚSSIA;Provisório;9
DF;GUINÉ BISSAU;Provisório;4
DF;HAITI;Temporário;97
DF;AFEGANISTÃO;Residente;48
DF;FILIPINAS;Temporário;32
DF;EQUADOR;Residente;146
DF;EGITO;Residente;65
DF;CUBA;Residente;676
DF;NOVA ZELÂNDIA;Residente;31
DF;MARROCOS;Provisório;21
DF;LÍBANO;Residente;249
DF;TOGO;Residente;27
DF;BENIN;Residente;17
DF;PARAGUAI;Residente;265
DF;FILIPINAS;Residente;92
DF;RÚSSIA;Residente;96
DF;HONDURAS;Temporário;6
DF;EL SALVADOR;Residente;36
DF;GRÉCIA;Residente;51
DF;NIGÉRIA;Residente;178
DF;SURINAME;Temporário;2
DF;PAÍSES BAIXOS;Residente;172
DF;SENEGAL;Temporário;7
DF;REP. DOMINICANA;Temporário;3
DF;ITÁLIA;Temporário;23
DF;ESLOVÊNIA;Residente;9
DF;LITUÂNIA;Residente;5
DF;HAITI;Provisório;22
DF;HUNGRIA;Residente;19
DF;PORTUGAL;Temporário;39
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;9
DF;NIGÉRIA;Provisório;13
DF;INDIA;Provisório;13
DF;MOÇAMBIQUE;Residente;42
DF;CUBA;Temporário;29
DF;CAZAQUISTÃO;Residente;8
DF;PAQUISTÃO;Temporário;8
DF;TURQUIA;Temporário;45
DF;INDIA;Residente;85
DF;AFRICA DO SUL;Provisório;7
DF;CORÉIA DO SUL;Residente;135
DF;IRÃ;Temporário;11
DF;MÉXICO;Residente;159
DF;GUINÉ EQUATORIAL;Temporário;4
DF;ISRAEL;Provisório;7
DF;IRÃ;Residente;64
DF;INDIA;Temporário;25
DF;PERU;Temporário;179
DF;CAMARÕES;Residente;76
DF;NAMÍBIA;Residente;1
DF;GUINÉ BISSAU;Temporário;27
DF;MARROCOS;Residente;66
DF;PAQUISTÃO;Provisório;53
DF;FINLÂNDIA;Residente;14
DF;BENIN;Temporário;14
DF;GUATEMALA;Temporário;6
DF;IRAQUE;Residente;26
DF;ESTADOS UNIDOS;Temporário;137
DF;NICARÁGUA;Residente;22
DF;SÍRIA;Provisório;15
DF;REPÚBLICA TCHECA;Residente;13
DF;CHINA;Temporário;32
DF;COLÔMBIA;Provisório;33
DF;MÉXICO;Temporário;31
DF;ANGOLA;Temporário;53
DF;CONGO;Residente;31
DF;GABÃO;Temporário;11
DF;GUINÉ BISSAU;Residente;62
DF;DINAMARCA;Residente;28
DF;GÂMBIA;Residente;3
DF;REP. DOMINICANA;Residente;28
DF;TANZÂNIA;Residente;4
DF;COSTA DO MARFIM;Provisório;3
DF;GABÃO;Residente;16
DF;COSTA DO MARFIM;Residente;31
DF;COSTA RICA;Residente;24
DF;BOLÍVIA;Temporário;97
DF;MACEDÔNIA;Temporário;1
DF;TUNÍSIA;Residente;21
DF;ESLOVÁQUIA;Residente;8
DF;POLÔNIA;Residente;84
DF;ARGÉLIA;Temporário;3
DF;BURKINA FASO;Residente;6
DF;GUIANA;Residente;8
DF;UCRÂNIA;Residente;69
DF;PERU;Provisório;14
DF;HONDURAS;Residente;29
DF;AUSTRÁLIA;Residente;70
DF;POLÔNIA;Temporário;3
DF;TOGO;Provisório;7
DF;QUÊNIA;Temporário;7
DF;HUNGRIA;Temporário;1
DF;CHILE;Temporário;51
DF;BÉLGICA;Residente;77
DF;BENIN;Provisório;6
DF;LÍBANO;Provisório;18
DF;SENEGAL;Provisório;3
DF;NORUEGA;Residente;27
DF;GANA;Temporário;10
DF;SUDÃO;Residente;35
DF;EGITO;Provisório;6
DF;MOLDOVA;Residente;3
DF;SUÍCA;Residente;98
DF;BÉLGICA;Temporário;4
DF;COSTA RICA;Provisório;1
DF;QUÊNIA;Provisório;6
DF;BULGÁRIA;Residente;12
DF;ANGOLA;Provisório;7
DF;MALÁSIA;Residente;10
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;34
DF;ARMÊNIA;Residente;3
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;15
DF;JAPÃO;Temporário;7
DF;ESTADOS UNIDOS;Provisório;1
DF;JAMAICA;Temporário;2
DF;ETIÓPIA;Temporário;2
DF;TAILÂNDIA;Provisório;3
DF;VIETINA;Residente;8
DF;TRINIDAD E TOBAGO;Residente;7
DF;NOVA ZELÂNDIA;Temporário;5
DF;TURQUIA;Provisório;8
DF;ESTÔNIA;Residente;2
DF;BOTSUANA;Residente;2
DF;ISRAEL;Residente;46
DF;UGANDA;Residente;7
DF;MAURÍCIO;Residente;2
DF;ROMÊNIA;Residente;24
DF;TAILÂNDIA;Residente;7
DF;EL SALVADOR;Temporário;2
DF;FRANÇA;Temporário;29
DF;SAO TOMÉ E PRÍNCIPE;Residente;5
DF;PANAMÁ;Residente;21
DF;CONGO;Provisório;3
DF;REP. CENTRO AFRICANA;Provisório;1
DF;LUXEMBURGO;Residente;3
DF;AFRICA DO SUL;Residente;28
DF;SÉRVIA;Residente;10
DF;REINO UNIDO;Temporário;27
DF;ARGENTINA;Temporário;20
DF;SOMÁLIA;Provisório;2
DF;SRI LANKA;Provisório;1
DF;REP. CENTRO AFRICANA;Residente;2
DF;NIGÉRIA;Temporário;19
DF;NEPAL;Residente;7
DF;EQUADOR;Provisório;8
DF;HONG-KONG (R.A.E.);Residente;4
DF;MALI;Provisório;1
DF;LÍBIA;Provisório;2
DF;LETÔNIA;Residente;4
DF;GUINÉ;Provisório;2
DF;SAO TOMÉ E PRÍNCIPE;Temporário;1
DF;CABO VERDE;Residente;20
DF;SURINAME;Residente;4
DF;SUÉCIA;Residente;43
DF;MAURITÂNIA;Residente;3
DF;BAREINE;Provisório;1
DF;UCRÂNIA;Provisório;1
DF;CABO VERDE;Temporário;3
DF;MÉXICO;Provisório;8
DF;PALESTINA;Provisório;4
DF;GUATEMALA;Residente;20
DF;ARGÉLIA;Residente;22
DF;PARAGUAI;Temporário;117
DF;TCHECOSLOVAQUIA;Residente;3
DF;REP. DOMINICANA;Provisório;5
DF;INDONÉSIA;Residente;16
DF;GUIANA;Temporário;3
DF;NÍGER;Provisório;1
DF;MALI;Residente;4
DF;SRI LANKA;Residente;3
DF;AFEGANISTÃO;Provisório;1
DF;GUIANA FRANCESA;Residente;10
DF;BARBADOS;Provisório;1
DF;EQUADOR;Temporário;50
DF;MAURITÂNIA;Provisório;8
DF;RÚSSIA;Temporário;16
DF;PANAMÁ;Temporário;1
DF;CONGO;Temporário;12
DF;AFRICA DO SUL;Temporário;7
DF;BANGLADESH;Temporário;15
DF;URUGUAI;Temporário;4
DF;ARÁBIA SAUDITA;Residente;5
DF;ITÁLIA;Provisório;1
DF;ARMÊNIA;Temporário;3
DF;IRÃ;Provisório;3
DF;CAZAQUISTÃO;Provisório;1
DF;BELARUS;Residente;6
DF;APÁTRIDA;Residente;4
DF;PAÍSES BAIXOS;Temporário;1
DF;SERRA LEOA;Residente;1
DF;UCRÂNIA;Temporário;4
DF;ALBÂNIA;Residente;2
DF;CROÁCIA;Residente;4
DF;ESPANHA;Provisório;5
DF;SUÍCA;Temporário;3
DF;HONDURAS;Provisório;1
DF;ZIMBÁBUE;Residente;3
DF;FRANÇA;Provisório;3
DF;INDONÉSIA;Temporário;1
DF;BURUNDI;Provisório;1
DF;BARBADOS;Temporário;1
DF;NORUEGA;Temporário;3
DF;BOTSUANA;Provisório;1
DF;SERVIA E MONTENEGRO;Residente;6
DF;eritréia;Residente;1
DF;SÍRIA;Temporário;9
DF;MADAGASCAR;Temporário;1
DF;JORDÂNIA;Provisório;2
DF;DINAMARCA;Temporário;7
DF;IÊMEN;Residente;2
DF;COSTA RICA;Temporário;3
DF;TUNÍSIA;Provisório;3
DF;AFEGANISTÃO;Temporário;6
DF;AUSTRIA;Temporário;1
DF;CORÉIA DO SUL;Provisório;1
DF;CABO VERDE;Provisório;1
DF;ALEMANHA;Temporário;9
DF;RUANDA;Residente;1
DF;CANADÁ;Temporário;10
DF;VIETINA;Temporário;2
DF;PAÍSES BAIXOS;Provisório;3
DF;SRI LANKA;Temporário;1
DF;MOÇAMBIQUE;Provisório;1
DF;MACEDÔNIA;Residente;1
DF;TANZÂNIA;Provisório;1
DF;ISLÂNDIA;Residente;1
DF;REP. MONTENEGRO;Residente;1
DF;NICARÁGUA;Provisório;1
DF;TRINIDAD E TOBAGO;Provisório;1
DF;ZÂMBIA;Residente;2
DF;MONGÓLIA;Residente;1
DF;JAMAICA;Residente;3
DF;UZBEQUISTÃO;Residente;1
DF;MARROCOS;Temporário;1
DF;BURUNDI;Temporário;1
DF;BÓSNIA-HERZEGOVINA;Residente;2
DF;SUDÃO;Temporário;1
DF;BURKINA FASO;Temporário;1
DF;PORTO RICO;Temporário;1
DF;IRLANDA;Temporário;1
DF;BURUNDI;Residente;1
DF;NICARÁGUA;Temporário;1
DF;TADJIQUISTÃO;Residente;1
DF;AUSTRÁLIA;Temporário;1
DF;EMIRADOS ÁRABES;Residente;2
DF;AZERBAIJÃO;Residente;1
DF;BURKINA FASO;Provisório;1
DF;BAHAMA,IS;Residente;1
DF;CROÁCIA;Temporário;1
DF;SERRA LEOA;Provisório;1
DF;TANZÂNIA;Temporário;1
DF;ARGENTINA;Provisório;1
DF;DOMINICA;Residente;3
DF;LITUÂNIA;Temporário;1
DF;TOGO;Temporário;1
DF;REINO UNIDO;Provisório;1
DF;ROMÊNIA;Temporário;1
DF;SUÉCIA;Provisório;1
DF;MYANMAR;Residente;1
DF;CINGAPURA;Residente;1
DF;CAMBOJA;Provisório;1
RS;ARGÉLIA;Temporário;1
RS;MOLDOVA;Residente;1
RS;NOVA ZELÂNDIA;Temporário;1
RS;GUIANA;Residente;2
RS;BURKINA FASO;Temporário;1
RS;TOGO;Temporário;1
RS;BURUNDI;Temporário;1
RS;JAMAICA;Temporário;3
BA;ESPANHA;Residente;2252
BA;CHINA;Residente;1093
BA;ARGENTINA;Residente;4630
BA;ITÁLIA;Residente;3248
BA;ALEMANHA;Residente;1338
BA;PANAMÁ;Residente;17
BA;INDIA;Residente;85
BA;PORTUGAL;Residente;2398
BA;CHINA;Temporário;1082
BA;JAPÃO;Residente;526
BA;VENEZUELA;Residente;1788
BA;FRANÇA;Residente;1205
BA;ANGOLA;Temporário;188
BA;COLÔMBIA;Temporário;990
BA;MOÇAMBIQUE;Residente;65
BA;MOÇAMBIQUE;Temporário;167
BA;PARAGUAI;Residente;145
BA;CHILE;Residente;833
BA;COLÔMBIA;Residente;1658
BA;ESTADOS UNIDOS;Residente;1250
BA;BOLÍVIA;Residente;354
BA;PERU;Residente;535
BA;REINO UNIDO;Temporário;18
BA;URUGUAI;Residente;581
BA;PAÍSES BAIXOS;Residente;297
BA;MÉXICO;Residente;150
BA;DINAMARCA;Temporário;2
BA;CHILE;Temporário;161
BA;REINO UNIDO;Residente;384
BA;ARGENTINA;Temporário;369
BA;EQUADOR;Residente;72
BA;CUBA;Residente;761
BA;BÉLGICA;Residente;266
BA;ALEMANHA;Temporário;92
BA;SÍRIA;Temporário;6
BA;CUBA;Provisório;196
BA;EQUADOR;Temporário;47
BA;ESTADOS UNIDOS;Temporário;222
BA;VENEZUELA;Temporário;733
BA;FILIPINAS;Residente;67
BA;GUINÉ BISSAU;Temporário;255
BA;NICARÁGUA;Residente;25
BA;NIGÉRIA;Residente;66
BA;NORUEGA;Residente;59
BA;SÍRIA;Residente;37
BA;AFRICA DO SUL;Residente;24
BA;CANADÁ;Residente;158
BA;CUBA;Temporário;68
BA;TURQUIA;Residente;50
BA;MALTA;Residente;1
BA;BURUNDI;Residente;8
BA;VIETINA;Residente;1
BA;ALBÂNIA;Residente;6
BA;ANGOLA;Residente;133
BA;HUNGRIA;Residente;19
BA;SUÍCA;Residente;767
BA;GUINÉ BISSAU;Residente;73
BA;ROMÊNIA;Residente;38
BA;REP. DOMINICANA;Temporário;5
BA;BOLÍVIA;Temporário;70
BA;BENIN;Residente;11
BA;JAPÃO;Temporário;13
BA;RÚSSIA;Residente;76
BA;NOVA ZELÂNDIA;Residente;28
BA;IRAQUE;Residente;4
BA;CONGO;Temporário;26
BA;CONGO;Residente;10
BA;EGITO;Residente;24
BA;PAQUISTÃO;Residente;12
BA;CHINA;Provisório;33
BA;BURUNDI;Temporário;9
BA;POLÔNIA;Residente;113
BA;DINAMARCA;Residente;50
BA;PORTUGAL;Temporário;127
BA;ITÁLIA;Temporário;95
BA;FRANÇA;Temporário;70
BA;TANZÂNIA;Temporário;1
BA;ISRAEL;Residente;50
BA;TOGO;Temporário;9
BA;GABÃO;Temporário;10
BA;JORDÂNIA;Residente;4
BA;PERU;Temporário;107
BA;INDONÉSIA;Temporário;1
BA;AFEGANISTÃO;Temporário;17
BA;SUÍCA;Temporário;28
BA;AUSTRÁLIA;Residente;56
BA;ESPANHA;Temporário;27
BA;REPÚBLICA TCHECA;Residente;15
BA;ITÁLIA;Provisório;17
BA;TOGO;Residente;10
BA;IRÃ;Residente;17
BA;PAÍSES BAIXOS;Temporário;12
BA;FRANÇA;Provisório;8
BA;HAITI;Residente;51
BA;SUÉCIA;Residente;95
BA;AUSTRIA;Residente;154
BA;CABO VERDE;Residente;48
BA;LÍBANO;Residente;84
BA;SÉRVIA;Residente;13
BA;INDONÉSIA;Residente;19
BA;IRÃ;Temporário;2
BA;BENIN;Temporário;18
BA;GRÉCIA;Residente;36
BA;IRLANDA;Residente;57
BA;SAO TOMÉ E PRÍNCIPE;Residente;7
BA;SERVIA E MONTENEGRO;Residente;9
BA;MOLDOVA;Residente;3
BA;PARAGUAI;Temporário;62
BA;CORÉIA DO SUL;Residente;411
BA;ESLOVÁQUIA;Residente;13
BA;PAQUISTÃO;Temporário;5
BA;CORÉIA DO SUL;Temporário;8
BA;FILIPINAS;Temporário;4
BA;ESLOVÁQUIA;Temporário;3
BA;CINGAPURA;Temporário;2
BA;UCRÂNIA;Residente;29
BA;SENEGAL;Residente;58
BA;MARROCOS;Residente;20
BA;NOVA ZELÂNDIA;Temporário;2
BA;BÉLGICA;Temporário;10
BA;BANGLADESH;Residente;20
BA;FINLÂNDIA;Residente;24
BA;AUSTRÁLIA;Temporário;9
BA;CAZAQUISTÃO;Residente;2
BA;MADAGASCAR;Residente;4
BA;QUÊNIA;Residente;12
BA;CABO VERDE;Temporário;19
BA;COSTA DO MARFIM;Residente;6
BA;LITUÂNIA;Residente;4
BA;GUINÉ;Residente;3
BA;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;4
BA;MÉXICO;Temporário;24
BA;CROÁCIA;Residente;19
BA;HAITI;Temporário;49
BA;ARGÉLIA;Residente;5
BA;MALÁSIA;Residente;4
BA;LETÔNIA;Residente;6
BA;SAO TOMÉ E PRÍNCIPE;Temporário;6
BA;BULGÁRIA;Residente;5
BA;UCRÂNIA;Temporário;7
BA;EL SALVADOR;Residente;15
BA;BANGLADESH;Temporário;4
BA;INDIA;Temporário;9
BA;IRÃ;Provisório;1
BA;RÚSSIA;Temporário;13
BA;NIGÉRIA;Temporário;36
BA;NEPAL;Residente;1
BA;COSTA RICA;Residente;14
BA;PALESTINA;Residente;9
BA;GUIANA FRANCESA;Residente;6
BA;SURINAME;Residente;2
BA;TUNÍSIA;Residente;9
BA;ESTÔNIA;Residente;3
BA;CANADÁ;Temporário;11
BA;COLÔMBIA;Provisório;3
BA;LUXEMBURGO;Residente;21
BA;GUATEMALA;Residente;9
BA;BÓSNIA-HERZEGOVINA;Residente;1
BA;GUIANA;Residente;1
BA;SENEGAL;Temporário;5
BA;URUGUAI;Temporário;16
BA;GUINÉ EQUATORIAL;Temporário;3
BA;SUÉCIA;Temporário;1
BA;COSTA DO MARFIM;Temporário;3
BA;VENEZUELA;Provisório;42
BA;MARROCOS;Provisório;6
BA;ESTADOS UNIDOS;Provisório;8
BA;GUATEMALA;Temporário;7
BA;TAIWAN, PROVINCIA DA CHINA;Residente;5
BA;CAMARÕES;Temporário;10
BA;ETIÓPIA;Temporário;5
BA;JAMAICA;Temporário;4
BA;UZBEQUISTÃO;Residente;3
BA;REP. DOMINICANA;Residente;27
BA;CROÁCIA;Temporário;2
BA;POLÔNIA;Temporário;4
BA;LETÔNIA;Temporário;1
BA;ESTÔNIA;Temporário;1
BA;GANA;Residente;7
BA;COSTA RICA;Temporário;3
BA;JAMAICA;Residente;2
BA;QUÊNIA;Provisório;1
BA;QUÊNIA;Temporário;3
BA;TRINIDAD E TOBAGO;Residente;4
BA;ESLOVÊNIA;Residente;15
BA;HONDURAS;Residente;10
BA;ARMÊNIA;Residente;1
BA;SAN MARINO;Residente;2
BA;AFEGANISTÃO;Residente;16
BA;HUNGRIA;Temporário;1
BA;HONG-KONG (R.A.E.);Residente;3
BA;ZÂMBIA;Residente;1
BA;SURINAME;Temporário;1
BA;LITUÂNIA;Temporário;1
BA;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
BA;SUÍCA;Provisório;3
BA;ESPANHA;Provisório;6
BA;GRÉCIA;Provisório;1
BA;TCHECOSLOVAQUIA;Residente;1
BA;REPÚBLICA TCHECA;Temporário;1
BA;CINGAPURA;Residente;2
BA;BELARUS;Residente;4
BA;BOLÍVIA;Provisório;3
BA;APÁTRIDA;Residente;3
BA;IÊMEN;Residente;1
BA;MALI;Temporário;2
BA;GÂMBIA;Residente;2
BA;ROMÊNIA;Provisório;5
BA;TANZÂNIA;Residente;5
BA;UNIÃO SOVIÉTICA;Residente;2
BA;CHADE;Temporário;1
BA;UCRÂNIA;Provisório;2
BA;CAZAQUISTÃO;Temporário;3
BA;ISLÂNDIA;Residente;1
BA;AUSTRIA;Temporário;7
BA;MAURÍCIO;Residente;1
BA;BURKINA FASO;Temporário;2
BA;CAMARÕES;Residente;5
BA;TAIWAN, PROVINCIA DA CHINA;Temporário;1
BA;AFRICA DO SUL;Temporário;83
BA;BURKINA FASO;Residente;1
BA;MÔNACO;Residente;1
BA;ZIMBÁBUE;Temporário;1
BA;FIJI, ILHAS;Temporário;1
BA;NIGÉRIA;Provisório;2
BA;GEÓRGIA;Residente;2
BA;KUAITE;Residente;2
BA;CANADÁ;Provisório;1
BA;ALEMANHA;Provisório;27
BA;PORTO RICO;Residente;1
BA;HONDURAS;Temporário;5
BA;GRANADA;Residente;1
BA;BENIN;Provisório;2
BA;ANTARTICO CHILENO;Residente;1
BA;NORUEGA;Temporário;2
BA;REP. CENTRO AFRICANA;Residente;1
BA;UGANDA;Temporário;1
BA;IRLANDA;Temporário;2
BA;GANA;Temporário;6
BA;RÚSSIA;Provisório;12
BA;TURQUIA;Provisório;1
BA;TOGO;Provisório;1
BA;REP. DOMINICANA;Provisório;1
BA;SÍRIA;Provisório;1
